pedido|area_operativa|subz|ruta|municipio|contrato|acta|actividad|fecha_estado|pagina|urbrur|tipre|red_interna|tipo_operacion|descent|tipo|cobro|suminis|item_cont|item_res|cantidad|vlr_cliente|valor_costo|tipo_item
23116348|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|26-SEP-25|055918127110190351|U|ENEPRE||MET||SUM|SI|200410||200410|1|0|12222.9|
23116348|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|26-SEP-25|055918127110190351|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23116348|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|26-SEP-25|055918127110190351|U|ENEPRE||MET||CON|NO||A03U||1|0|35222.12|
23116348|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|26-SEP-25|055918127110190351|U|ENEPRE||MET||CON|NO||A13U||1|0|150694.38|
23255460|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|27-OCT-25|056417007000410107|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23255460|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|27-OCT-25|056417007000410107|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23255460|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|27-OCT-25|056417007000410107|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23260219|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|054926003000539901|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23260219|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|054926003000539901|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23260219|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|054926003000539901|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23245365|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|054921004000200301|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23245365|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|054921004000200301|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23245384|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|054921004000200401|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23245384|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|054921004000200401|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23228850|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000160201|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23228850|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000160201|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23228850|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000160201|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23306810|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|03-OCT-25|023219204551280108|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23306810|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|03-OCT-25|023219204551280108|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23306810|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|03-OCT-25|023219204551280108|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23322033|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440192452|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23322033|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440192452|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23309671|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|25-SEP-25|054629004200570000|U|||MET||SUM|SI|REVMD||REVMD|1|141043|0|
23309671|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|25-SEP-25|054629004200570000|U|||MET||SUM|SI|CALPRO01||CALPRO01|1|81688|119300|
23309671|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|25-SEP-25|054629004200570000|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23309671|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|25-SEP-25|054629004200570000|U|||MET||SUM|NO|219404A||219404A|4|0|1600|
23309671|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|25-SEP-25|054629004200570000|U|||MET||SUM|NO|229551A||229551A|1|0|867749|
23309671|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|25-SEP-25|054629004200570000|U|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23309671|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|25-SEP-25|054629004200570000|U|||MET||CON|NO||C09U||1|0|92857.96|
23322948|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|15-SEP-25|051828009101030215|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23322948|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|15-SEP-25|051828009101030215|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23322948|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|15-SEP-25|051828009101030215|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23338940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|16-OCT-25|050519104000500000|U|||MET||SUM|SI|REVMIA||REVMIA|1|342867|0|
23338940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|16-OCT-25|050519104000500000|U|||MET||SUM|SI|CALPRO01||CALPRO01|1|81688|119300|
23338940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|16-OCT-25|050519104000500000|U|||MET||SUM|NO|219404A||219404A|8|0|3200|
23338940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|16-OCT-25|050519104000500000|U|||MET||SUM|NO|244201A||244201A|1|0|790813|
23338940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|16-OCT-25|050519104000500000|U|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23338940|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|16-OCT-25|050519104000500000|U|||MET||CON|NO||C09U||1|0|92857.96|
23322012|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440191452|U|||MET||SUM|NO|219404A||219404A|3|0|1200|
23322012|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440191452|U|||MET||SUM|NO|215887A||215887A|3|0|3102|
23322012|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440191452|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23337724|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000200000|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23337724|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000200000|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23337724|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000200000|U|||MET||SUM|NO|211438||211438|1|0|1929.07|
23337724|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000200000|U|||MET||SUM|NO|211618A||211618A|1|0|138629|
23337724|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000200000|U|||MET||SUM|NO|200384A||200384A|5|0|117000|
23337724|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000200000|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23337724|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|17-OCT-25|055216304000200000|U|||MET||CON|NO||A31U||1|0|82682.27|
23301809|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|055129007000500303|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23301809|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|055129007000500303|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23301809|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|055129007000500303|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23322047|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440191453|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23322047|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440191453|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23351335|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|055319000000380203|U|||MET||SUM|NO|219404A||219404A|2|0|800|
23351335|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|055319000000380203|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23334094|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|07-OCT-25|122004494030000000|R|||MET||SUM|NO|219404A||219404A|1|0|400|
23334094|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|07-OCT-25|122004494030000000|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23334094|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|07-OCT-25|122004494030000000|R|||MET||CON|SI||C01R|C01R|1|141043|87682.12|
23350340|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|13-SEP-25|053218508001080201|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23350340|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|13-SEP-25|053218508001080201|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23350340|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|13-SEP-25|053218508001080201|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23322053|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440192453|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23322053|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|15-OCT-25|056115006440192453|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23379395|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|21-OCT-25|073414107000540201|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23379395|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|21-OCT-25|073414107000540201|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23379395|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|21-OCT-25|073414107000540201|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23377855|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|24-OCT-25|072627009200090201|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23377855|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|24-OCT-25|072627009200090201|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23377855|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|24-OCT-25|072627009200090201|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23362315|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|24-OCT-25|085016003410710128|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23362315|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|24-OCT-25|085016003410710128|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23362315|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|24-OCT-25|085016003410710128|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|DIPRE|22-SEP-25|050713006000090301|U|||MET||CON|SI||A28U|A28U|1|51959|38336.8|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||SUM|SI|219404||219404|1|414|400|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23428454|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|23-SEP-25|050713006000090301|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23429163|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|23-OCT-25|040520602000550000|U|||MET||SUM|NO|219404A||219404A|2|0|800|
23429163|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|23-OCT-25|040520602000550000|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23429163|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|23-OCT-25|040520602000550000|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23405543|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|20-OCT-25|053510004000290000|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23405543|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|20-OCT-25|053510004000290000|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23405543|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|20-OCT-25|053510004000290000|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23385904|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|18-SEP-25|055814000000730000|U|||MET||SUM|SI|REVMD||REVMD|1|141043|0|
23385904|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|18-SEP-25|055814000000730000|U|||MET||SUM|SI|CALPRO01||CALPRO01|1|81688|119300|
23385904|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|18-SEP-25|055814000000730000|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23385904|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|18-SEP-25|055814000000730000|U|||MET||SUM|NO|219404A||219404A|5|0|2000|
23385904|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|18-SEP-25|055814000000730000|U|||MET||SUM|NO|229551A||229551A|1|0|867749|
23385904|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|18-SEP-25|055814000000730000|U|||MET||CON|NO||C09U||1|0|92857.96|
23403502|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|08-OCT-25|023217207000210306|U|||MET||SUM|SI|REVMD||REVMD|1|141043|0|
23403502|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|08-OCT-25|023217207000210306|U|||MET||SUM|SI|CALPRO01||CALPRO01|1|81688|119300|
23403502|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|08-OCT-25|023217207000210306|U|||MET||SUM|NO|219404A||219404A|4|0|1600|
23403502|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|08-OCT-25|023217207000210306|U|||MET||SUM|NO|229551A||229551A|1|0|867749|
23403502|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|08-OCT-25|023217207000210306|U|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23403502|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|08-OCT-25|023217207000210306|U|||MET||CON|NO||C09U||1|0|92857.96|
23398393|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|20-OCT-25|016411000000850000|U|||MET||SUM|SI|REVMD||REVMD|1|141043|0|
23398393|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|20-OCT-25|016411000000850000|U|||MET||SUM|SI|CALPRO01||CALPRO01|1|81688|119300|
23398393|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|20-OCT-25|016411000000850000|U|||MET||SUM|NO|219404A||219404A|6|0|2400|
23398393|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|20-OCT-25|016411000000850000|U|||MET||SUM|NO|229551A||229551A|1|0|867749|
23398393|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|20-OCT-25|016411000000850000|U|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23398393|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|20-OCT-25|016411000000850000|U|||MET||CON|NO||C09U||1|0|92857.96|
23405570|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|08-OCT-25|167043488000000000|R|||MET||SUM|NO|219404A||219404A|2|0|800|
23405570|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|08-OCT-25|167043488000000000|R|||MET||SUM|NO|215887A||215887A|3|0|3102|
23405570|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|08-OCT-25|167043488000000000|R|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23387620|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|31-OCT-25|056510005000480005|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23387620|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|31-OCT-25|056510005000480005|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23387620|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|31-OCT-25|056510005000480005|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23386805|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGN|20-SEP-25|054317005000300301|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23386805|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGN|20-SEP-25|054317005000300301|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23374718|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|28-OCT-25|045710505000690327|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23374718|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|28-OCT-25|045710505000690327|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23374718|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|28-OCT-25|045710505000690327|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23399129|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|19-SEP-25|122019809810000000|R|||MET||SUM|NO|219404A||219404A|1|0|400|
23399129|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|19-SEP-25|122019809810000000|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23399129|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|19-SEP-25|122019809810000000|R|||MET||CON|SI||C01R|C01R|1|141043|87682.12|
23387963|SUR-ENE|MET|266|Envigado|CW352017||ALECA|24-OCT-25|024224500001100155|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23387963|SUR-ENE|MET|266|Envigado|CW352017||ALECA|24-OCT-25|024224500001100155|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23387963|SUR-ENE|MET|266|Envigado|CW352017||ALECA|24-OCT-25|024224500001100155|U|||MET||CON|SI||C05U|C05U|1|141043|68727.23|
23418850|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|055319000000380202|U|||MET||SUM|NO|219404A||219404A|2|0|800|
23418850|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|055319000000380202|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23418850|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|23-SEP-25|055319000000380202|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23378282|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|27-SEP-25|086415104000560234|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23378282|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|27-SEP-25|086415104000560234|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23378282|SUR-ENE|MET|05|Medellín|CW352017|1|ALEGA|27-SEP-25|086415104000560234|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23362836|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|24-SEP-25|044713105000440103|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23362836|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|24-SEP-25|044713105000440103|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23362836|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|24-SEP-25|044713105000440103|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23362836|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|24-SEP-25|044713105000440103|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23362836|SUR-ENE|MET|05|Medellín|CW352017|1|DSPRE|24-SEP-25|044713105000440103|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23417577|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125000407810000008|R|||MET||SUM|SI|REVMD||REVMD|1|141043|0|
23417577|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125000407810000008|R|||MET||SUM|SI|CALPRO01||CALPRO01|1|81688|119300|
23417577|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125000407810000008|R|||MET||SUM|NO|219404A||219404A|5|0|2000|
23417577|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125000407810000008|R|||MET||SUM|NO|229551A||229551A|1|0|867749|
23417577|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125000407810000008|R|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23417577|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125000407810000008|R|||MET||CON|NO||C09R||1|0|92857.96|
23415474|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|07-OCT-25|054728109110420201|U|||MET||SUM|NO|219404A||219404A|3|0|1200|
23415474|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|07-OCT-25|054728109110420201|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23415474|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|07-OCT-25|054728109110420201|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23429334|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125002505490000023|R|||MET||SUM|SI|REVMD||REVMD|1|141043|0|
23429334|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125002505490000023|R|||MET||SUM|SI|CALPRO01||CALPRO01|1|81688|119300|
23429334|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125002505490000023|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23429334|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125002505490000023|R|||MET||SUM|NO|219404A||219404A|5|0|2000|
23429334|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125002505490000023|R|||MET||SUM|NO|229551A||229551A|1|0|867749|
23429334|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125002505490000023|R|||MET||SUM|NO|SIMCARD||SIMCARD|1|0|0|
23429334|SUR-ENE|MET|266|Envigado|CW352017|1|ALEGA|25-SEP-25|125002505490000023|R|||MET||CON|NO||C09R||1|0|92857.96|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|DIPRE|18-SEP-25|054918609330650000|U|||MET||CON|SI||A28U|A28U|1|51959|38336.8|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|DIPRE|18-SEP-25|054918609330650000|U|||MET||CON|SI||A30U|A30U|1|33537|20511.01|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|20-SEP-25|054918609330650000|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|20-SEP-25|054918609330650000|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|20-SEP-25|054918609330650000|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|20-SEP-25|054918609330650000|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|20-SEP-25|054918609330650000|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|20-SEP-25|054918609330650000|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23406595|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|20-SEP-25|054918609330650000|U||N|MET||SUM|SI|219404||219404|1|414|400|
